userId	geneSymbol	geneName	entrezgene	gLink
PPAT	PPAT	phosphoribosyl pyrophosphate amidotransferase	5471	https://www.ncbi.nlm.nih.gov/gene/?term=5471
HINT2	HINT2	histidine triad nucleotide binding protein 2	84681	https://www.ncbi.nlm.nih.gov/gene/?term=84681
DDX39A	DDX39A	DExD-box helicase 39A	10212	https://www.ncbi.nlm.nih.gov/gene/?term=10212
GEMIN4	GEMIN4	gem nuclear organelle associated protein 4	50628	https://www.ncbi.nlm.nih.gov/gene/?term=50628
LMCD1	LMCD1	LIM and cysteine rich domains 1	29995	https://www.ncbi.nlm.nih.gov/gene/?term=29995
POLR3K	POLR3K	RNA polymerase III subunit K	51728	https://www.ncbi.nlm.nih.gov/gene/?term=51728
BRD9	BRD9	bromodomain containing 9	65980	https://www.ncbi.nlm.nih.gov/gene/?term=65980
PTMAP9	PTMAP9	prothymosin alpha pseudogene 9	100506248	https://www.ncbi.nlm.nih.gov/gene/?term=100506248
PRPF31	PRPF31	pre-mRNA processing factor 31	26121	https://www.ncbi.nlm.nih.gov/gene/?term=26121
CYP51A1	CYP51A1	cytochrome P450 family 51 subfamily A member 1	1595	https://www.ncbi.nlm.nih.gov/gene/?term=1595
NUBP2	NUBP2	nucleotide binding protein 2	10101	https://www.ncbi.nlm.nih.gov/gene/?term=10101
TRIR	TRIR	telomerase RNA component interacting RNase	79002	https://www.ncbi.nlm.nih.gov/gene/?term=79002
ZNF786	ZNF786	zinc finger protein 786	136051	https://www.ncbi.nlm.nih.gov/gene/?term=136051
RBCK1	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1	10616	https://www.ncbi.nlm.nih.gov/gene/?term=10616
PPP2R5C	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma	5527	https://www.ncbi.nlm.nih.gov/gene/?term=5527
TRMT1	TRMT1	tRNA methyltransferase 1	55621	https://www.ncbi.nlm.nih.gov/gene/?term=55621
SNX21	SNX21	sorting nexin family member 21	90203	https://www.ncbi.nlm.nih.gov/gene/?term=90203
TNIP2	TNIP2	TNFAIP3 interacting protein 2	79155	https://www.ncbi.nlm.nih.gov/gene/?term=79155
STX1A	STX1A	syntaxin 1A	6804	https://www.ncbi.nlm.nih.gov/gene/?term=6804
IRF2	IRF2	interferon regulatory factor 2	3660	https://www.ncbi.nlm.nih.gov/gene/?term=3660
CD58	CD58	CD58 molecule	965	https://www.ncbi.nlm.nih.gov/gene/?term=965
HOXD4	HOXD4	homeobox D4	3233	https://www.ncbi.nlm.nih.gov/gene/?term=3233
TARBP2	TARBP2	TARBP2, RISC loading complex RNA binding subunit	6895	https://www.ncbi.nlm.nih.gov/gene/?term=6895
CHCHD6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	84303	https://www.ncbi.nlm.nih.gov/gene/?term=84303
CDKN2AIPNL	CDKN2AIPNL	CDKN2A interacting protein N-terminal like	91368	https://www.ncbi.nlm.nih.gov/gene/?term=91368
ZNF695	ZNF695	zinc finger protein 695	57116	https://www.ncbi.nlm.nih.gov/gene/?term=57116
SRP19	SRP19	signal recognition particle 19	6728	https://www.ncbi.nlm.nih.gov/gene/?term=6728
ZNF845	ZNF845	zinc finger protein 845	91664	https://www.ncbi.nlm.nih.gov/gene/?term=91664
CLDN18	CLDN18	claudin 18	51208	https://www.ncbi.nlm.nih.gov/gene/?term=51208
RAB4B	RAB4B	RAB4B, member RAS oncogene family	53916	https://www.ncbi.nlm.nih.gov/gene/?term=53916
RPL10P9	RPL10P9	ribosomal protein L10 pseudogene 9	389342	https://www.ncbi.nlm.nih.gov/gene/?term=389342
IDS	IDS	iduronate 2-sulfatase	3423	https://www.ncbi.nlm.nih.gov/gene/?term=3423
GOLGA1	GOLGA1	golgin A1	2800	https://www.ncbi.nlm.nih.gov/gene/?term=2800
SURF2	SURF2	surfeit 2	6835	https://www.ncbi.nlm.nih.gov/gene/?term=6835
ZNF778	ZNF778	zinc finger protein 778	197320	https://www.ncbi.nlm.nih.gov/gene/?term=197320
TBCB	TBCB	tubulin folding cofactor B	1155	https://www.ncbi.nlm.nih.gov/gene/?term=1155
SPDYE2	SPDYE2	speedy/RINGO cell cycle regulator family member E2	441273	https://www.ncbi.nlm.nih.gov/gene/?term=441273
DNAAF2	DNAAF2	dynein axonemal assembly factor 2	55172	https://www.ncbi.nlm.nih.gov/gene/?term=55172
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
RPL10	RPL10	ribosomal protein L10	6134	https://www.ncbi.nlm.nih.gov/gene/?term=6134
MEIS2	MEIS2	Meis homeobox 2	4212	https://www.ncbi.nlm.nih.gov/gene/?term=4212
FAM118B	FAM118B	family with sequence similarity 118 member B	79607	https://www.ncbi.nlm.nih.gov/gene/?term=79607
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
PRPF39	PRPF39	pre-mRNA processing factor 39	55015	https://www.ncbi.nlm.nih.gov/gene/?term=55015
DHRS11	DHRS11	dehydrogenase/reductase 11	79154	https://www.ncbi.nlm.nih.gov/gene/?term=79154
ABRAXAS1	ABRAXAS1	abraxas 1, BRCA1 A complex subunit	84142	https://www.ncbi.nlm.nih.gov/gene/?term=84142
DUOX1	DUOX1	dual oxidase 1	53905	https://www.ncbi.nlm.nih.gov/gene/?term=53905
AKR7A2	AKR7A2	aldo-keto reductase family 7 member A2	8574	https://www.ncbi.nlm.nih.gov/gene/?term=8574
TUBE1	TUBE1	tubulin epsilon 1	51175	https://www.ncbi.nlm.nih.gov/gene/?term=51175
MIR17HG	MIR17HG	miR-17-92a-1 cluster host gene	407975	https://www.ncbi.nlm.nih.gov/gene/?term=407975
PRDX6	PRDX6	peroxiredoxin 6	9588	https://www.ncbi.nlm.nih.gov/gene/?term=9588
SCPEP1	SCPEP1	serine carboxypeptidase 1	59342	https://www.ncbi.nlm.nih.gov/gene/?term=59342
VRK1	VRK1	VRK serine/threonine kinase 1	7443	https://www.ncbi.nlm.nih.gov/gene/?term=7443
ZNF107	ZNF107	zinc finger protein 107	51427	https://www.ncbi.nlm.nih.gov/gene/?term=51427
MRPL45P2	MRPL45P2	mitochondrial ribosomal protein L45 pseudogene 2	653479	https://www.ncbi.nlm.nih.gov/gene/?term=653479
TMEM214	TMEM214	transmembrane protein 214	54867	https://www.ncbi.nlm.nih.gov/gene/?term=54867
EIPR1	EIPR1	EARP complex and GARP complex interacting protein 1	7260	https://www.ncbi.nlm.nih.gov/gene/?term=7260
IFI27L2	IFI27L2	interferon alpha inducible protein 27 like 2	83982	https://www.ncbi.nlm.nih.gov/gene/?term=83982
ZNF71	ZNF71	zinc finger protein 71	58491	https://www.ncbi.nlm.nih.gov/gene/?term=58491
RCC2	RCC2	regulator of chromosome condensation 2	55920	https://www.ncbi.nlm.nih.gov/gene/?term=55920
HSBP1	HSBP1	heat shock factor binding protein 1	3281	https://www.ncbi.nlm.nih.gov/gene/?term=3281
ZNF689	ZNF689	zinc finger protein 689	115509	https://www.ncbi.nlm.nih.gov/gene/?term=115509
SPAST	SPAST	spastin	6683	https://www.ncbi.nlm.nih.gov/gene/?term=6683
LINC00847	LINC00847	long intergenic non-protein coding RNA 847	729678	https://www.ncbi.nlm.nih.gov/gene/?term=729678
AP4M1	AP4M1	adaptor related protein complex 4 subunit mu 1	9179	https://www.ncbi.nlm.nih.gov/gene/?term=9179
CCDC9	CCDC9	coiled-coil domain containing 9	26093	https://www.ncbi.nlm.nih.gov/gene/?term=26093
HIPK3	HIPK3	homeodomain interacting protein kinase 3	10114	https://www.ncbi.nlm.nih.gov/gene/?term=10114
CCDC124	CCDC124	coiled-coil domain containing 124	115098	https://www.ncbi.nlm.nih.gov/gene/?term=115098
RPL18AP3	RPL18AP3	ribosomal protein L18a pseudogene 3	390354	https://www.ncbi.nlm.nih.gov/gene/?term=390354
SLC25A29	SLC25A29	solute carrier family 25 member 29	123096	https://www.ncbi.nlm.nih.gov/gene/?term=123096
RARA-AS1	RARA-AS1	RARA antisense RNA 1	101929693	https://www.ncbi.nlm.nih.gov/gene/?term=101929693
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
NRARP	NRARP	NOTCH regulated ankyrin repeat protein	441478	https://www.ncbi.nlm.nih.gov/gene/?term=441478
PIGM	PIGM	phosphatidylinositol glycan anchor biosynthesis class M	93183	https://www.ncbi.nlm.nih.gov/gene/?term=93183
NUDT12	NUDT12	nudix hydrolase 12	83594	https://www.ncbi.nlm.nih.gov/gene/?term=83594
ALDH9A1	ALDH9A1	aldehyde dehydrogenase 9 family member A1	223	https://www.ncbi.nlm.nih.gov/gene/?term=223
AGAP1	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	https://www.ncbi.nlm.nih.gov/gene/?term=116987
KCTD20	KCTD20	potassium channel tetramerization domain containing 20	222658	https://www.ncbi.nlm.nih.gov/gene/?term=222658
MAFF	MAFF	MAF bZIP transcription factor F	23764	https://www.ncbi.nlm.nih.gov/gene/?term=23764
SERINC3	SERINC3	serine incorporator 3	10955	https://www.ncbi.nlm.nih.gov/gene/?term=10955
EIF2D	EIF2D	eukaryotic translation initiation factor 2D	1939	https://www.ncbi.nlm.nih.gov/gene/?term=1939
ILKAP	ILKAP	ILK associated serine/threonine phosphatase	80895	https://www.ncbi.nlm.nih.gov/gene/?term=80895
WDR20	WDR20	WD repeat domain 20	91833	https://www.ncbi.nlm.nih.gov/gene/?term=91833
SLC2A4RG	SLC2A4RG	SLC2A4 regulator	56731	https://www.ncbi.nlm.nih.gov/gene/?term=56731
RNF103	RNF103	ring finger protein 103	7844	https://www.ncbi.nlm.nih.gov/gene/?term=7844
NT5C2	NT5C2	5'-nucleotidase, cytosolic II	22978	https://www.ncbi.nlm.nih.gov/gene/?term=22978
FBXO48	FBXO48	F-box protein 48	554251	https://www.ncbi.nlm.nih.gov/gene/?term=554251
SNX16	SNX16	sorting nexin 16	64089	https://www.ncbi.nlm.nih.gov/gene/?term=64089
LIX1L-AS1	LIX1L-AS1	LIX1L antisense RNA 1	105371260	https://www.ncbi.nlm.nih.gov/gene/?term=105371260
TAF3	TAF3	TATA-box binding protein associated factor 3	83860	https://www.ncbi.nlm.nih.gov/gene/?term=83860
PLEKHO2	PLEKHO2	pleckstrin homology domain containing O2	80301	https://www.ncbi.nlm.nih.gov/gene/?term=80301
IKBKG	IKBKG	inhibitor of nuclear factor kappa B kinase subunit gamma	8517	https://www.ncbi.nlm.nih.gov/gene/?term=8517
BCO2	BCO2	beta-carotene oxygenase 2	83875	https://www.ncbi.nlm.nih.gov/gene/?term=83875
ZNF295-AS1	ZNF295-AS1	ZNF295 antisense RNA 1	150142	https://www.ncbi.nlm.nih.gov/gene/?term=150142
ZNF292	ZNF292	zinc finger protein 292	23036	https://www.ncbi.nlm.nih.gov/gene/?term=23036
SRP54	SRP54	signal recognition particle 54	6729	https://www.ncbi.nlm.nih.gov/gene/?term=6729
HAGH	HAGH	hydroxyacylglutathione hydrolase	3029	https://www.ncbi.nlm.nih.gov/gene/?term=3029
ZNF30	ZNF30	zinc finger protein 30	90075	https://www.ncbi.nlm.nih.gov/gene/?term=90075
KDM6A	KDM6A	lysine demethylase 6A	7403	https://www.ncbi.nlm.nih.gov/gene/?term=7403
ANP32E	ANP32E	acidic nuclear phosphoprotein 32 family member E	81611	https://www.ncbi.nlm.nih.gov/gene/?term=81611
ATP5MF	ATP5MF	ATP synthase membrane subunit f	9551	https://www.ncbi.nlm.nih.gov/gene/?term=9551
MROH8	MROH8	maestro heat like repeat family member 8	140699	https://www.ncbi.nlm.nih.gov/gene/?term=140699
CTPS2	CTPS2	CTP synthase 2	56474	https://www.ncbi.nlm.nih.gov/gene/?term=56474
NKILA	NKILA	NF-kappaB interacting lncRNA	105416157	https://www.ncbi.nlm.nih.gov/gene/?term=105416157
LYRM4	LYRM4	LYR motif containing 4	57128	https://www.ncbi.nlm.nih.gov/gene/?term=57128
SLC16A9	SLC16A9	solute carrier family 16 member 9	220963	https://www.ncbi.nlm.nih.gov/gene/?term=220963
CBWD3	CBWD3	COBW domain containing 3	445571	https://www.ncbi.nlm.nih.gov/gene/?term=445571
PRPSAP2	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2	5636	https://www.ncbi.nlm.nih.gov/gene/?term=5636
KLRG1	KLRG1	killer cell lectin like receptor G1	10219	https://www.ncbi.nlm.nih.gov/gene/?term=10219
FEM1C	FEM1C	fem-1 homolog C	56929	https://www.ncbi.nlm.nih.gov/gene/?term=56929
TNFAIP8L1	TNFAIP8L1	TNF alpha induced protein 8 like 1	126282	https://www.ncbi.nlm.nih.gov/gene/?term=126282
FUOM	FUOM	fucose mutarotase	282969	https://www.ncbi.nlm.nih.gov/gene/?term=282969
PDE6D	PDE6D	phosphodiesterase 6D	5147	https://www.ncbi.nlm.nih.gov/gene/?term=5147
INF2	INF2	inverted formin, FH2 and WH2 domain containing	64423	https://www.ncbi.nlm.nih.gov/gene/?term=64423
IRF3	IRF3	interferon regulatory factor 3	3661	https://www.ncbi.nlm.nih.gov/gene/?term=3661
RAD9A	RAD9A	RAD9 checkpoint clamp component A	5883	https://www.ncbi.nlm.nih.gov/gene/?term=5883
STRADB	STRADB	STE20 related adaptor beta	55437	https://www.ncbi.nlm.nih.gov/gene/?term=55437
CNOT7	CNOT7	CCR4-NOT transcription complex subunit 7	29883	https://www.ncbi.nlm.nih.gov/gene/?term=29883
HTRA2	HTRA2	HtrA serine peptidase 2	27429	https://www.ncbi.nlm.nih.gov/gene/?term=27429
WASF1	WASF1	WAS protein family member 1	8936	https://www.ncbi.nlm.nih.gov/gene/?term=8936
HNRNPA0	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	10949	https://www.ncbi.nlm.nih.gov/gene/?term=10949
BTG1	BTG1	BTG anti-proliferation factor 1	694	https://www.ncbi.nlm.nih.gov/gene/?term=694
DTYMK	DTYMK	deoxythymidylate kinase	1841	https://www.ncbi.nlm.nih.gov/gene/?term=1841
MACROD1	MACROD1	mono-ADP ribosylhydrolase 1	28992	https://www.ncbi.nlm.nih.gov/gene/?term=28992
ZNF528	ZNF528	zinc finger protein 528	84436	https://www.ncbi.nlm.nih.gov/gene/?term=84436
TAOK3	TAOK3	TAO kinase 3	51347	https://www.ncbi.nlm.nih.gov/gene/?term=51347
SVBP	SVBP	small vasohibin binding protein	374969	https://www.ncbi.nlm.nih.gov/gene/?term=374969
RGL2	RGL2	ral guanine nucleotide dissociation stimulator like 2	5863	https://www.ncbi.nlm.nih.gov/gene/?term=5863
TALDO1	TALDO1	transaldolase 1	6888	https://www.ncbi.nlm.nih.gov/gene/?term=6888
RPL27	RPL27	ribosomal protein L27	6155	https://www.ncbi.nlm.nih.gov/gene/?term=6155
CYCS	CYCS	cytochrome c, somatic	54205	https://www.ncbi.nlm.nih.gov/gene/?term=54205
TOR1B	TOR1B	torsin family 1 member B	27348	https://www.ncbi.nlm.nih.gov/gene/?term=27348
MKRN1	MKRN1	makorin ring finger protein 1	23608	https://www.ncbi.nlm.nih.gov/gene/?term=23608
ZNF528-AS1	ZNF528-AS1	ZNF528 antisense RNA 1	102724105	https://www.ncbi.nlm.nih.gov/gene/?term=102724105
PPA1	PPA1	pyrophosphatase (inorganic) 1	5464	https://www.ncbi.nlm.nih.gov/gene/?term=5464
TRAPPC9	TRAPPC9	trafficking protein particle complex 9	83696	https://www.ncbi.nlm.nih.gov/gene/?term=83696
SERTAD4-AS1	SERTAD4-AS1	SERTAD4 antisense RNA 1	574036	https://www.ncbi.nlm.nih.gov/gene/?term=574036
SMURF2	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	64750	https://www.ncbi.nlm.nih.gov/gene/?term=64750
HEATR5A	HEATR5A	HEAT repeat containing 5A	25938	https://www.ncbi.nlm.nih.gov/gene/?term=25938
STMP1	STMP1	short transmembrane mitochondrial protein 1	647087	https://www.ncbi.nlm.nih.gov/gene/?term=647087
ACTG1	ACTG1	actin gamma 1	71	https://www.ncbi.nlm.nih.gov/gene/?term=71
INO80B	INO80B	INO80 complex subunit B	83444	https://www.ncbi.nlm.nih.gov/gene/?term=83444
NADK	NADK	NAD kinase	65220	https://www.ncbi.nlm.nih.gov/gene/?term=65220
CYP3A5	CYP3A5	cytochrome P450 family 3 subfamily A member 5	1577	https://www.ncbi.nlm.nih.gov/gene/?term=1577
ACTR2	ACTR2	actin related protein 2	10097	https://www.ncbi.nlm.nih.gov/gene/?term=10097
RPS8	RPS8	ribosomal protein S8	6202	https://www.ncbi.nlm.nih.gov/gene/?term=6202
SVIP	SVIP	small VCP interacting protein	258010	https://www.ncbi.nlm.nih.gov/gene/?term=258010
IFT52	IFT52	intraflagellar transport 52	51098	https://www.ncbi.nlm.nih.gov/gene/?term=51098
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	https://www.ncbi.nlm.nih.gov/gene/?term=55326
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
MACF1	MACF1	microtubule-actin crosslinking factor 1	23499	https://www.ncbi.nlm.nih.gov/gene/?term=23499
CEP78	CEP78	centrosomal protein 78	84131	https://www.ncbi.nlm.nih.gov/gene/?term=84131
RAP2C	RAP2C	RAP2C, member of RAS oncogene family	57826	https://www.ncbi.nlm.nih.gov/gene/?term=57826
TMEM119	TMEM119	transmembrane protein 119	338773	https://www.ncbi.nlm.nih.gov/gene/?term=338773
IRS2	IRS2	insulin receptor substrate 2	8660	https://www.ncbi.nlm.nih.gov/gene/?term=8660
INO80C	INO80C	INO80 complex subunit C	125476	https://www.ncbi.nlm.nih.gov/gene/?term=125476
RPS15A	RPS15A	ribosomal protein S15a	6210	https://www.ncbi.nlm.nih.gov/gene/?term=6210
WDCP	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
GNE	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	10020	https://www.ncbi.nlm.nih.gov/gene/?term=10020
PUS7	PUS7	pseudouridine synthase 7	54517	https://www.ncbi.nlm.nih.gov/gene/?term=54517
TUBA1C	TUBA1C	tubulin alpha 1c	84790	https://www.ncbi.nlm.nih.gov/gene/?term=84790
LANCL1-AS1	LANCL1-AS1	LANCL1 antisense RNA 1	102724820	https://www.ncbi.nlm.nih.gov/gene/?term=102724820
NUTM2A	NUTM2A	NUT family member 2A	728118	https://www.ncbi.nlm.nih.gov/gene/?term=728118
SMIM8	SMIM8	small integral membrane protein 8	57150	https://www.ncbi.nlm.nih.gov/gene/?term=57150
MBD4	MBD4	methyl-CpG binding domain 4, DNA glycosylase	8930	https://www.ncbi.nlm.nih.gov/gene/?term=8930
DHX57	DHX57	DExH-box helicase 57	90957	https://www.ncbi.nlm.nih.gov/gene/?term=90957
DDX1	DDX1	DEAD-box helicase 1	1653	https://www.ncbi.nlm.nih.gov/gene/?term=1653
ZNF22	ZNF22	zinc finger protein 22	7570	https://www.ncbi.nlm.nih.gov/gene/?term=7570
TRAPPC1	TRAPPC1	trafficking protein particle complex 1	58485	https://www.ncbi.nlm.nih.gov/gene/?term=58485
CLPTM1L	CLPTM1L	CLPTM1 like	81037	https://www.ncbi.nlm.nih.gov/gene/?term=81037
MFAP2	MFAP2	microfibril associated protein 2	4237	https://www.ncbi.nlm.nih.gov/gene/?term=4237
NDUFA7	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	4701	https://www.ncbi.nlm.nih.gov/gene/?term=4701
ZFAS1	ZFAS1	ZNFX1 antisense RNA 1	441951	https://www.ncbi.nlm.nih.gov/gene/?term=441951
NOP14-AS1	NOP14-AS1	NOP14 antisense RNA 1	317648	https://www.ncbi.nlm.nih.gov/gene/?term=317648
RTEL1	RTEL1	regulator of telomere elongation helicase 1	51750	https://www.ncbi.nlm.nih.gov/gene/?term=51750
MIS18BP1	MIS18BP1	MIS18 binding protein 1	55320	https://www.ncbi.nlm.nih.gov/gene/?term=55320
CORO1C	CORO1C	coronin 1C	23603	https://www.ncbi.nlm.nih.gov/gene/?term=23603
BTN2A3P	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene	54718	https://www.ncbi.nlm.nih.gov/gene/?term=54718
SPHK2	SPHK2	sphingosine kinase 2	56848	https://www.ncbi.nlm.nih.gov/gene/?term=56848
ZNF575	ZNF575	zinc finger protein 575	284346	https://www.ncbi.nlm.nih.gov/gene/?term=284346
SSBP4	SSBP4	single stranded DNA binding protein 4	170463	https://www.ncbi.nlm.nih.gov/gene/?term=170463
LINC00235	LINC00235	long intergenic non-protein coding RNA 235	64493	https://www.ncbi.nlm.nih.gov/gene/?term=64493
GUCY1A1	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1	2982	https://www.ncbi.nlm.nih.gov/gene/?term=2982
PCBP4	PCBP4	poly(rC) binding protein 4	57060	https://www.ncbi.nlm.nih.gov/gene/?term=57060
MRPL11	MRPL11	mitochondrial ribosomal protein L11	65003	https://www.ncbi.nlm.nih.gov/gene/?term=65003
CYP20A1	CYP20A1	cytochrome P450 family 20 subfamily A member 1	57404	https://www.ncbi.nlm.nih.gov/gene/?term=57404
PIMREG	PIMREG	PICALM interacting mitotic regulator	54478	https://www.ncbi.nlm.nih.gov/gene/?term=54478
NDUFAF5	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5	79133	https://www.ncbi.nlm.nih.gov/gene/?term=79133
MRPS36	MRPS36	mitochondrial ribosomal protein S36	92259	https://www.ncbi.nlm.nih.gov/gene/?term=92259
PTPN18	PTPN18	protein tyrosine phosphatase, non-receptor type 18	26469	https://www.ncbi.nlm.nih.gov/gene/?term=26469
ZNF749	ZNF749	zinc finger protein 749	388567	https://www.ncbi.nlm.nih.gov/gene/?term=388567
XRN1	XRN1	5'-3' exoribonuclease 1	54464	https://www.ncbi.nlm.nih.gov/gene/?term=54464
MTRF1L	MTRF1L	mitochondrial translational release factor 1 like	54516	https://www.ncbi.nlm.nih.gov/gene/?term=54516
RBMX	RBMX	RNA binding motif protein X-linked	27316	https://www.ncbi.nlm.nih.gov/gene/?term=27316
UCHL1	UCHL1	ubiquitin C-terminal hydrolase L1	7345	https://www.ncbi.nlm.nih.gov/gene/?term=7345
PPP4R1	PPP4R1	protein phosphatase 4 regulatory subunit 1	9989	https://www.ncbi.nlm.nih.gov/gene/?term=9989
CYB561A3	CYB561A3	cytochrome b561 family member A3	220002	https://www.ncbi.nlm.nih.gov/gene/?term=220002
PSKH1	PSKH1	protein serine kinase H1	5681	https://www.ncbi.nlm.nih.gov/gene/?term=5681
NASP	NASP	nuclear autoantigenic sperm protein	4678	https://www.ncbi.nlm.nih.gov/gene/?term=4678
ROM1	ROM1	retinal outer segment membrane protein 1	6094	https://www.ncbi.nlm.nih.gov/gene/?term=6094
OSBPL3	OSBPL3	oxysterol binding protein like 3	26031	https://www.ncbi.nlm.nih.gov/gene/?term=26031
CYB5D2	CYB5D2	cytochrome b5 domain containing 2	124936	https://www.ncbi.nlm.nih.gov/gene/?term=124936
MIR4477B	MIR4477B	microRNA 4477b	100616194	https://www.ncbi.nlm.nih.gov/gene/?term=100616194
NPFF	NPFF	neuropeptide FF-amide peptide precursor	8620	https://www.ncbi.nlm.nih.gov/gene/?term=8620
ZNF852	ZNF852	zinc finger protein 852	285346	https://www.ncbi.nlm.nih.gov/gene/?term=285346
ZNF254	ZNF254	zinc finger protein 254	9534	https://www.ncbi.nlm.nih.gov/gene/?term=9534
CD46	CD46	CD46 molecule	4179	https://www.ncbi.nlm.nih.gov/gene/?term=4179
USP32	USP32	ubiquitin specific peptidase 32	84669	https://www.ncbi.nlm.nih.gov/gene/?term=84669
ST3GAL5	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	8869	https://www.ncbi.nlm.nih.gov/gene/?term=8869
CREB1	CREB1	cAMP responsive element binding protein 1	1385	https://www.ncbi.nlm.nih.gov/gene/?term=1385
MTA3	MTA3	metastasis associated 1 family member 3	57504	https://www.ncbi.nlm.nih.gov/gene/?term=57504
TP53RK	TP53RK	TP53 regulating kinase	112858	https://www.ncbi.nlm.nih.gov/gene/?term=112858
APOLD1	APOLD1	apolipoprotein L domain containing 1	81575	https://www.ncbi.nlm.nih.gov/gene/?term=81575
RANBP6	RANBP6	RAN binding protein 6	26953	https://www.ncbi.nlm.nih.gov/gene/?term=26953
ALAD	ALAD	aminolevulinate dehydratase	210	https://www.ncbi.nlm.nih.gov/gene/?term=210
ATG4D	ATG4D	autophagy related 4D cysteine peptidase	84971	https://www.ncbi.nlm.nih.gov/gene/?term=84971
VPS45	VPS45	vacuolar protein sorting 45 homolog	11311	https://www.ncbi.nlm.nih.gov/gene/?term=11311
GATC	GATC	glutamyl-tRNA amidotransferase subunit C	283459	https://www.ncbi.nlm.nih.gov/gene/?term=283459
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	100533107	https://www.ncbi.nlm.nih.gov/gene/?term=100533107
POLR2J3	POLR2J3	RNA polymerase II subunit J3	548644	https://www.ncbi.nlm.nih.gov/gene/?term=548644
VPS13A	VPS13A	vacuolar protein sorting 13 homolog A	23230	https://www.ncbi.nlm.nih.gov/gene/?term=23230
LIMD1-AS1	LIMD1-AS1	LIMD1 antisense RNA 1	644714	https://www.ncbi.nlm.nih.gov/gene/?term=644714
