userId	geneSymbol	geneName	entrezgene	gLink
TMEM245	TMEM245	transmembrane protein 245	23731	https://www.ncbi.nlm.nih.gov/gene/?term=23731
JRK	JRK	Jrk helix-turn-helix protein	8629	https://www.ncbi.nlm.nih.gov/gene/?term=8629
ZNF778	ZNF778	zinc finger protein 778	197320	https://www.ncbi.nlm.nih.gov/gene/?term=197320
KPNA1	KPNA1	karyopherin subunit alpha 1	3836	https://www.ncbi.nlm.nih.gov/gene/?term=3836
MICAL3	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3	57553	https://www.ncbi.nlm.nih.gov/gene/?term=57553
TIGD2	TIGD2	tigger transposable element derived 2	166815	https://www.ncbi.nlm.nih.gov/gene/?term=166815
ZNF688	ZNF688	zinc finger protein 688	146542	https://www.ncbi.nlm.nih.gov/gene/?term=146542
MTHFR	MTHFR	methylenetetrahydrofolate reductase	4524	https://www.ncbi.nlm.nih.gov/gene/?term=4524
CCDC102B	CCDC102B	coiled-coil domain containing 102B	79839	https://www.ncbi.nlm.nih.gov/gene/?term=79839
RMND5B	RMND5B	required for meiotic nuclear division 5 homolog B	64777	https://www.ncbi.nlm.nih.gov/gene/?term=64777
ZNF451	ZNF451	zinc finger protein 451	26036	https://www.ncbi.nlm.nih.gov/gene/?term=26036
TRAF5	TRAF5	TNF receptor associated factor 5	7188	https://www.ncbi.nlm.nih.gov/gene/?term=7188
REV3L	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	5980	https://www.ncbi.nlm.nih.gov/gene/?term=5980
TRO	TRO	trophinin	7216	https://www.ncbi.nlm.nih.gov/gene/?term=7216
LEPROT	LEPROT	leptin receptor overlapping transcript	54741	https://www.ncbi.nlm.nih.gov/gene/?term=54741
LIMS1	LIMS1	LIM zinc finger domain containing 1	3987	https://www.ncbi.nlm.nih.gov/gene/?term=3987
TOM1	TOM1	target of myb1 membrane trafficking protein	10043	https://www.ncbi.nlm.nih.gov/gene/?term=10043
ZNF786	ZNF786	zinc finger protein 786	136051	https://www.ncbi.nlm.nih.gov/gene/?term=136051
TMEM64	TMEM64	transmembrane protein 64	169200	https://www.ncbi.nlm.nih.gov/gene/?term=169200
KLHDC4	KLHDC4	kelch domain containing 4	54758	https://www.ncbi.nlm.nih.gov/gene/?term=54758
HEATR6	HEATR6	HEAT repeat containing 6	63897	https://www.ncbi.nlm.nih.gov/gene/?term=63897
NOL6	NOL6	nucleolar protein 6	65083	https://www.ncbi.nlm.nih.gov/gene/?term=65083
ZNF782	ZNF782	zinc finger protein 782	158431	https://www.ncbi.nlm.nih.gov/gene/?term=158431
MAPK6	MAPK6	mitogen-activated protein kinase 6	5597	https://www.ncbi.nlm.nih.gov/gene/?term=5597
RECK	RECK	reversion inducing cysteine rich protein with kazal motifs	8434	https://www.ncbi.nlm.nih.gov/gene/?term=8434
LRRC14	LRRC14	leucine rich repeat containing 14	9684	https://www.ncbi.nlm.nih.gov/gene/?term=9684
SAMD8	SAMD8	sterile alpha motif domain containing 8	142891	https://www.ncbi.nlm.nih.gov/gene/?term=142891
MBNL1	MBNL1	muscleblind like splicing regulator 1	4154	https://www.ncbi.nlm.nih.gov/gene/?term=4154
FAM91A1	FAM91A1	family with sequence similarity 91 member A1	157769	https://www.ncbi.nlm.nih.gov/gene/?term=157769
SVIL	SVIL	supervillin	6840	https://www.ncbi.nlm.nih.gov/gene/?term=6840
MTMR12	MTMR12	myotubularin related protein 12	54545	https://www.ncbi.nlm.nih.gov/gene/?term=54545
IQCJ-SCHIP1	IQCJ-SCHIP1	IQCJ-SCHIP1 readthrough	100505385	https://www.ncbi.nlm.nih.gov/gene/?term=100505385
ABHD10	ABHD10	abhydrolase domain containing 10	55347	https://www.ncbi.nlm.nih.gov/gene/?term=55347
PAQR3	PAQR3	progestin and adipoQ receptor family member 3	152559	https://www.ncbi.nlm.nih.gov/gene/?term=152559
TNPO1	TNPO1	transportin 1	3842	https://www.ncbi.nlm.nih.gov/gene/?term=3842
SRP68	SRP68	signal recognition particle 68	6730	https://www.ncbi.nlm.nih.gov/gene/?term=6730
OGFOD3	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3	79701	https://www.ncbi.nlm.nih.gov/gene/?term=79701
NEK3	NEK3	NIMA related kinase 3	4752	https://www.ncbi.nlm.nih.gov/gene/?term=4752
RAD21	RAD21	RAD21 cohesin complex component	5885	https://www.ncbi.nlm.nih.gov/gene/?term=5885
ADGRL2	ADGRL2	adhesion G protein-coupled receptor L2	23266	https://www.ncbi.nlm.nih.gov/gene/?term=23266
HSDL2	HSDL2	hydroxysteroid dehydrogenase like 2	84263	https://www.ncbi.nlm.nih.gov/gene/?term=84263
ZBTB11	ZBTB11	zinc finger and BTB domain containing 11	27107	https://www.ncbi.nlm.nih.gov/gene/?term=27107
TINF2	TINF2	TERF1 interacting nuclear factor 2	26277	https://www.ncbi.nlm.nih.gov/gene/?term=26277
SLMAP	SLMAP	sarcolemma associated protein	7871	https://www.ncbi.nlm.nih.gov/gene/?term=7871
CKAP5	CKAP5	cytoskeleton associated protein 5	9793	https://www.ncbi.nlm.nih.gov/gene/?term=9793
IFI27L2	IFI27L2	interferon alpha inducible protein 27 like 2	83982	https://www.ncbi.nlm.nih.gov/gene/?term=83982
RANGAP1	RANGAP1	Ran GTPase activating protein 1	5905	https://www.ncbi.nlm.nih.gov/gene/?term=5905
BRPF3	BRPF3	bromodomain and PHD finger containing 3	27154	https://www.ncbi.nlm.nih.gov/gene/?term=27154
ZNF18	ZNF18	zinc finger protein 18	7566	https://www.ncbi.nlm.nih.gov/gene/?term=7566
NAA50	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	80218	https://www.ncbi.nlm.nih.gov/gene/?term=80218
CROCC	CROCC	ciliary rootlet coiled-coil, rootletin	9696	https://www.ncbi.nlm.nih.gov/gene/?term=9696
XRRA1	XRRA1	X-ray radiation resistance associated 1	143570	https://www.ncbi.nlm.nih.gov/gene/?term=143570
NEK7	NEK7	NIMA related kinase 7	140609	https://www.ncbi.nlm.nih.gov/gene/?term=140609
WDR70	WDR70	WD repeat domain 70	55100	https://www.ncbi.nlm.nih.gov/gene/?term=55100
AFTPH	AFTPH	aftiphilin	54812	https://www.ncbi.nlm.nih.gov/gene/?term=54812
CAND1	CAND1	cullin associated and neddylation dissociated 1	55832	https://www.ncbi.nlm.nih.gov/gene/?term=55832
PBX4	PBX4	PBX homeobox 4	80714	https://www.ncbi.nlm.nih.gov/gene/?term=80714
PHF3	PHF3	PHD finger protein 3	23469	https://www.ncbi.nlm.nih.gov/gene/?term=23469
KDM1B	KDM1B	lysine demethylase 1B	221656	https://www.ncbi.nlm.nih.gov/gene/?term=221656
BANP	BANP	BTG3 associated nuclear protein	54971	https://www.ncbi.nlm.nih.gov/gene/?term=54971
ZNF276	ZNF276	zinc finger protein 276	92822	https://www.ncbi.nlm.nih.gov/gene/?term=92822
FXR1	FXR1	FMR1 autosomal homolog 1	8087	https://www.ncbi.nlm.nih.gov/gene/?term=8087
ZZEF1	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1	23140	https://www.ncbi.nlm.nih.gov/gene/?term=23140
MTIF2	MTIF2	mitochondrial translational initiation factor 2	4528	https://www.ncbi.nlm.nih.gov/gene/?term=4528
XIAP	XIAP	X-linked inhibitor of apoptosis	331	https://www.ncbi.nlm.nih.gov/gene/?term=331
ZMYM3	ZMYM3	zinc finger MYM-type containing 3	9203	https://www.ncbi.nlm.nih.gov/gene/?term=9203
PARP16	PARP16	poly(ADP-ribose) polymerase family member 16	54956	https://www.ncbi.nlm.nih.gov/gene/?term=54956
DMXL1	DMXL1	Dmx like 1	1657	https://www.ncbi.nlm.nih.gov/gene/?term=1657
PARD3	PARD3	par-3 family cell polarity regulator	56288	https://www.ncbi.nlm.nih.gov/gene/?term=56288
CSNK1G3	CSNK1G3	casein kinase 1 gamma 3	1456	https://www.ncbi.nlm.nih.gov/gene/?term=1456
MICOS10	MICOS10	mitochondrial contact site and cristae organizing system subunit 10	440574	https://www.ncbi.nlm.nih.gov/gene/?term=440574
SELENOK	SELENOK	selenoprotein K	58515	https://www.ncbi.nlm.nih.gov/gene/?term=58515
ARHGAP17	ARHGAP17	Rho GTPase activating protein 17	55114	https://www.ncbi.nlm.nih.gov/gene/?term=55114
LMTK2	LMTK2	lemur tyrosine kinase 2	22853	https://www.ncbi.nlm.nih.gov/gene/?term=22853
MBD4	MBD4	methyl-CpG binding domain 4, DNA glycosylase	8930	https://www.ncbi.nlm.nih.gov/gene/?term=8930
GSK3B	GSK3B	glycogen synthase kinase 3 beta	2932	https://www.ncbi.nlm.nih.gov/gene/?term=2932
NRARP	NRARP	NOTCH regulated ankyrin repeat protein	441478	https://www.ncbi.nlm.nih.gov/gene/?term=441478
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
ZEB1	ZEB1	zinc finger E-box binding homeobox 1	6935	https://www.ncbi.nlm.nih.gov/gene/?term=6935
UGGT1	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	56886	https://www.ncbi.nlm.nih.gov/gene/?term=56886
SMYD5	SMYD5	SMYD family member 5	10322	https://www.ncbi.nlm.nih.gov/gene/?term=10322
GNAS	GNAS	GNAS complex locus	2778	https://www.ncbi.nlm.nih.gov/gene/?term=2778
ZRANB2	ZRANB2	zinc finger RANBP2-type containing 2	9406	https://www.ncbi.nlm.nih.gov/gene/?term=9406
AMBRA1	AMBRA1	autophagy and beclin 1 regulator 1	55626	https://www.ncbi.nlm.nih.gov/gene/?term=55626
PDIA3P1	PDIA3P1	protein disulfide isomerase family A member 3 pseudogene 1	171423	https://www.ncbi.nlm.nih.gov/gene/?term=171423
PI4KB	PI4KB	phosphatidylinositol 4-kinase beta	5298	https://www.ncbi.nlm.nih.gov/gene/?term=5298
DYRK3	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	https://www.ncbi.nlm.nih.gov/gene/?term=8444
KAT7	KAT7	lysine acetyltransferase 7	11143	https://www.ncbi.nlm.nih.gov/gene/?term=11143
EXOC2	EXOC2	exocyst complex component 2	55770	https://www.ncbi.nlm.nih.gov/gene/?term=55770
GNB5	GNB5	G protein subunit beta 5	10681	https://www.ncbi.nlm.nih.gov/gene/?term=10681
GCN1	GCN1	GCN1, eIF2 alpha kinase activator homolog	10985	https://www.ncbi.nlm.nih.gov/gene/?term=10985
GAS2L3	GAS2L3	growth arrest specific 2 like 3	283431	https://www.ncbi.nlm.nih.gov/gene/?term=283431
TASP1	TASP1	taspase 1	55617	https://www.ncbi.nlm.nih.gov/gene/?term=55617
OMA1	OMA1	OMA1 zinc metallopeptidase	115209	https://www.ncbi.nlm.nih.gov/gene/?term=115209
PLEKHB2	PLEKHB2	pleckstrin homology domain containing B2	55041	https://www.ncbi.nlm.nih.gov/gene/?term=55041
PRKCA	PRKCA	protein kinase C alpha	5578	https://www.ncbi.nlm.nih.gov/gene/?term=5578
NFX1	NFX1	nuclear transcription factor, X-box binding 1	4799	https://www.ncbi.nlm.nih.gov/gene/?term=4799
LNX1	LNX1	ligand of numb-protein X 1	84708	https://www.ncbi.nlm.nih.gov/gene/?term=84708
POLG	POLG	DNA polymerase gamma, catalytic subunit	5428	https://www.ncbi.nlm.nih.gov/gene/?term=5428
GRK6	GRK6	G protein-coupled receptor kinase 6	2870	https://www.ncbi.nlm.nih.gov/gene/?term=2870
DAZAP2	DAZAP2	DAZ associated protein 2	9802	https://www.ncbi.nlm.nih.gov/gene/?term=9802
ARPIN	ARPIN	actin related protein 2/3 complex inhibitor	348110	https://www.ncbi.nlm.nih.gov/gene/?term=348110
MCL1	MCL1	MCL1, BCL2 family apoptosis regulator	4170	https://www.ncbi.nlm.nih.gov/gene/?term=4170
C1GALT1	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	56913	https://www.ncbi.nlm.nih.gov/gene/?term=56913
NECAB1	NECAB1	N-terminal EF-hand calcium binding protein 1	64168	https://www.ncbi.nlm.nih.gov/gene/?term=64168
NCKAP1	NCKAP1	NCK associated protein 1	10787	https://www.ncbi.nlm.nih.gov/gene/?term=10787
ASB6	ASB6	ankyrin repeat and SOCS box containing 6	140459	https://www.ncbi.nlm.nih.gov/gene/?term=140459
ATF6B	ATF6B	activating transcription factor 6 beta	1388	https://www.ncbi.nlm.nih.gov/gene/?term=1388
RBL2	RBL2	RB transcriptional corepressor like 2	5934	https://www.ncbi.nlm.nih.gov/gene/?term=5934
RPS6KA3	RPS6KA3	ribosomal protein S6 kinase A3	6197	https://www.ncbi.nlm.nih.gov/gene/?term=6197
WDR35	WDR35	WD repeat domain 35	57539	https://www.ncbi.nlm.nih.gov/gene/?term=57539
PRPF8	PRPF8	pre-mRNA processing factor 8	10594	https://www.ncbi.nlm.nih.gov/gene/?term=10594
MIGA1	MIGA1	mitoguardin 1	374986	https://www.ncbi.nlm.nih.gov/gene/?term=374986
SORT1	SORT1	sortilin 1	6272	https://www.ncbi.nlm.nih.gov/gene/?term=6272
SNHG11	SNHG11	small nucleolar RNA host gene 11	128439	https://www.ncbi.nlm.nih.gov/gene/?term=128439
HS2ST1	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	9653	https://www.ncbi.nlm.nih.gov/gene/?term=9653
YTHDF3	YTHDF3	YTH N6-methyladenosine RNA binding protein 3	253943	https://www.ncbi.nlm.nih.gov/gene/?term=253943
XRN1	XRN1	5'-3' exoribonuclease 1	54464	https://www.ncbi.nlm.nih.gov/gene/?term=54464
LONP2	LONP2	lon peptidase 2, peroxisomal	83752	https://www.ncbi.nlm.nih.gov/gene/?term=83752
LONRF1	LONRF1	LON peptidase N-terminal domain and ring finger 1	91694	https://www.ncbi.nlm.nih.gov/gene/?term=91694
CCDC22	CCDC22	coiled-coil domain containing 22	28952	https://www.ncbi.nlm.nih.gov/gene/?term=28952
CDC27	CDC27	cell division cycle 27	996	https://www.ncbi.nlm.nih.gov/gene/?term=996
HLTF	HLTF	helicase like transcription factor	6596	https://www.ncbi.nlm.nih.gov/gene/?term=6596
SCAF11	SCAF11	SR-related CTD associated factor 11	9169	https://www.ncbi.nlm.nih.gov/gene/?term=9169
PLEKHO2	PLEKHO2	pleckstrin homology domain containing O2	80301	https://www.ncbi.nlm.nih.gov/gene/?term=80301
PPP3CA	PPP3CA	protein phosphatase 3 catalytic subunit alpha	5530	https://www.ncbi.nlm.nih.gov/gene/?term=5530
ETFBKMT	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase	254013	https://www.ncbi.nlm.nih.gov/gene/?term=254013
RAB3GAP1	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1	22930	https://www.ncbi.nlm.nih.gov/gene/?term=22930
ZDHHC20	ZDHHC20	zinc finger DHHC-type containing 20	253832	https://www.ncbi.nlm.nih.gov/gene/?term=253832
PRRC2A	PRRC2A	proline rich coiled-coil 2A	7916	https://www.ncbi.nlm.nih.gov/gene/?term=7916
MAP3K3	MAP3K3	mitogen-activated protein kinase kinase kinase 3	4215	https://www.ncbi.nlm.nih.gov/gene/?term=4215
KIAA0100	KIAA0100	KIAA0100	9703	https://www.ncbi.nlm.nih.gov/gene/?term=9703
SH3BP5L	SH3BP5L	SH3 binding domain protein 5 like	80851	https://www.ncbi.nlm.nih.gov/gene/?term=80851
PAK2	PAK2	p21 (RAC1) activated kinase 2	5062	https://www.ncbi.nlm.nih.gov/gene/?term=5062
SNX29	SNX29	sorting nexin 29	92017	https://www.ncbi.nlm.nih.gov/gene/?term=92017
RPL13P5	RPL13P5	ribosomal protein L13 pseudogene 5	283345	https://www.ncbi.nlm.nih.gov/gene/?term=283345
DENND4C	DENND4C	DENN domain containing 4C	55667	https://www.ncbi.nlm.nih.gov/gene/?term=55667
ZXDC	ZXDC	ZXD family zinc finger C	79364	https://www.ncbi.nlm.nih.gov/gene/?term=79364
GCLC	GCLC	glutamate-cysteine ligase catalytic subunit	2729	https://www.ncbi.nlm.nih.gov/gene/?term=2729
WDR59	WDR59	WD repeat domain 59	79726	https://www.ncbi.nlm.nih.gov/gene/?term=79726
CNPY3	CNPY3	canopy FGF signaling regulator 3	10695	https://www.ncbi.nlm.nih.gov/gene/?term=10695
SYNE1	SYNE1	spectrin repeat containing nuclear envelope protein 1	23345	https://www.ncbi.nlm.nih.gov/gene/?term=23345
ZNF280D	ZNF280D	zinc finger protein 280D	54816	https://www.ncbi.nlm.nih.gov/gene/?term=54816
PPP4R3B	PPP4R3B	protein phosphatase 4 regulatory subunit 3B	57223	https://www.ncbi.nlm.nih.gov/gene/?term=57223
GPATCH2L	GPATCH2L	G-patch domain containing 2 like	55668	https://www.ncbi.nlm.nih.gov/gene/?term=55668
VPS18	VPS18	VPS18, CORVET/HOPS core subunit	57617	https://www.ncbi.nlm.nih.gov/gene/?term=57617
RBM28	RBM28	RNA binding motif protein 28	55131	https://www.ncbi.nlm.nih.gov/gene/?term=55131
NSRP1	NSRP1	nuclear speckle splicing regulatory protein 1	84081	https://www.ncbi.nlm.nih.gov/gene/?term=84081
MTA1	MTA1	metastasis associated 1	9112	https://www.ncbi.nlm.nih.gov/gene/?term=9112
TBC1D15	TBC1D15	TBC1 domain family member 15	64786	https://www.ncbi.nlm.nih.gov/gene/?term=64786
DPH7	DPH7	diphthamide biosynthesis 7	92715	https://www.ncbi.nlm.nih.gov/gene/?term=92715
CAPN7	CAPN7	calpain 7	23473	https://www.ncbi.nlm.nih.gov/gene/?term=23473
C5orf15	C5orf15	chromosome 5 open reading frame 15	56951	https://www.ncbi.nlm.nih.gov/gene/?term=56951
ASAP1	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	50807	https://www.ncbi.nlm.nih.gov/gene/?term=50807
DNAJC14	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14	85406	https://www.ncbi.nlm.nih.gov/gene/?term=85406
USP33	USP33	ubiquitin specific peptidase 33	23032	https://www.ncbi.nlm.nih.gov/gene/?term=23032
RP9P	RP9P	RP9 pseudogene	441212	https://www.ncbi.nlm.nih.gov/gene/?term=441212
MAP7D3	MAP7D3	MAP7 domain containing 3	79649	https://www.ncbi.nlm.nih.gov/gene/?term=79649
ZHX3	ZHX3	zinc fingers and homeoboxes 3	23051	https://www.ncbi.nlm.nih.gov/gene/?term=23051
MED23	MED23	mediator complex subunit 23	9439	https://www.ncbi.nlm.nih.gov/gene/?term=9439
TMEM104	TMEM104	transmembrane protein 104	54868	https://www.ncbi.nlm.nih.gov/gene/?term=54868
ZNF436	ZNF436	zinc finger protein 436	80818	https://www.ncbi.nlm.nih.gov/gene/?term=80818
PIK3R4	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4	30849	https://www.ncbi.nlm.nih.gov/gene/?term=30849
NUMBL	NUMBL	NUMB like, endocytic adaptor protein	9253	https://www.ncbi.nlm.nih.gov/gene/?term=9253
ADPGK	ADPGK	ADP dependent glucokinase	83440	https://www.ncbi.nlm.nih.gov/gene/?term=83440
EIF2D	EIF2D	eukaryotic translation initiation factor 2D	1939	https://www.ncbi.nlm.nih.gov/gene/?term=1939
F8A1	F8A1	coagulation factor VIII associated 1	8263	https://www.ncbi.nlm.nih.gov/gene/?term=8263
CANT1	CANT1	calcium activated nucleotidase 1	124583	https://www.ncbi.nlm.nih.gov/gene/?term=124583
CTBP1-DT	CTBP1-DT	CTBP1 divergent transcript	92070	https://www.ncbi.nlm.nih.gov/gene/?term=92070
VCP	VCP	valosin containing protein	7415	https://www.ncbi.nlm.nih.gov/gene/?term=7415
KDM6A	KDM6A	lysine demethylase 6A	7403	https://www.ncbi.nlm.nih.gov/gene/?term=7403
TSHZ1	TSHZ1	teashirt zinc finger homeobox 1	10194	https://www.ncbi.nlm.nih.gov/gene/?term=10194
ANAPC1	ANAPC1	anaphase promoting complex subunit 1	64682	https://www.ncbi.nlm.nih.gov/gene/?term=64682
ZBTB41	ZBTB41	zinc finger and BTB domain containing 41	360023	https://www.ncbi.nlm.nih.gov/gene/?term=360023
ARIH1	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	25820	https://www.ncbi.nlm.nih.gov/gene/?term=25820
USP24	USP24	ubiquitin specific peptidase 24	23358	https://www.ncbi.nlm.nih.gov/gene/?term=23358
NUP98	NUP98	nucleoporin 98	4928	https://www.ncbi.nlm.nih.gov/gene/?term=4928
LSM8	LSM8	LSM8 homolog, U6 small nuclear RNA associated	51691	https://www.ncbi.nlm.nih.gov/gene/?term=51691
UBE2Z	UBE2Z	ubiquitin conjugating enzyme E2 Z	65264	https://www.ncbi.nlm.nih.gov/gene/?term=65264
EIF3G	EIF3G	eukaryotic translation initiation factor 3 subunit G	8666	https://www.ncbi.nlm.nih.gov/gene/?term=8666
UBR2	UBR2	ubiquitin protein ligase E3 component n-recognin 2	23304	https://www.ncbi.nlm.nih.gov/gene/?term=23304
PIK3CA	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	5290	https://www.ncbi.nlm.nih.gov/gene/?term=5290
WRNIP1	WRNIP1	Werner helicase interacting protein 1	56897	https://www.ncbi.nlm.nih.gov/gene/?term=56897
TMEM222	TMEM222	transmembrane protein 222	84065	https://www.ncbi.nlm.nih.gov/gene/?term=84065
MFSD10	MFSD10	major facilitator superfamily domain containing 10	10227	https://www.ncbi.nlm.nih.gov/gene/?term=10227
WDFY1	WDFY1	WD repeat and FYVE domain containing 1	57590	https://www.ncbi.nlm.nih.gov/gene/?term=57590
NUBP2	NUBP2	nucleotide binding protein 2	10101	https://www.ncbi.nlm.nih.gov/gene/?term=10101
MAP2K1	MAP2K1	mitogen-activated protein kinase kinase 1	5604	https://www.ncbi.nlm.nih.gov/gene/?term=5604
NCOA4	NCOA4	nuclear receptor coactivator 4	8031	https://www.ncbi.nlm.nih.gov/gene/?term=8031
ALS2	ALS2	ALS2, alsin Rho guanine nucleotide exchange factor	57679	https://www.ncbi.nlm.nih.gov/gene/?term=57679
PRR14	PRR14	proline rich 14	78994	https://www.ncbi.nlm.nih.gov/gene/?term=78994
OGDH	OGDH	oxoglutarate dehydrogenase	4967	https://www.ncbi.nlm.nih.gov/gene/?term=4967
ALAD	ALAD	aminolevulinate dehydratase	210	https://www.ncbi.nlm.nih.gov/gene/?term=210
APPBP2	APPBP2	amyloid beta precursor protein binding protein 2	10513	https://www.ncbi.nlm.nih.gov/gene/?term=10513
PTPN1	PTPN1	protein tyrosine phosphatase, non-receptor type 1	5770	https://www.ncbi.nlm.nih.gov/gene/?term=5770
MSANTD2	MSANTD2	Myb/SANT DNA binding domain containing 2	79684	https://www.ncbi.nlm.nih.gov/gene/?term=79684
SLC35E2B	SLC35E2B	solute carrier family 35 member E2B	728661	https://www.ncbi.nlm.nih.gov/gene/?term=728661
RNF168	RNF168	ring finger protein 168	165918	https://www.ncbi.nlm.nih.gov/gene/?term=165918
NOB1	NOB1	NIN1 (RPN12) binding protein 1 homolog	28987	https://www.ncbi.nlm.nih.gov/gene/?term=28987
ZBTB40	ZBTB40	zinc finger and BTB domain containing 40	9923	https://www.ncbi.nlm.nih.gov/gene/?term=9923
NACAD	NACAD	NAC alpha domain containing	23148	https://www.ncbi.nlm.nih.gov/gene/?term=23148
KATNAL1	KATNAL1	katanin catalytic subunit A1 like 1	84056	https://www.ncbi.nlm.nih.gov/gene/?term=84056
STK4	STK4	serine/threonine kinase 4	6789	https://www.ncbi.nlm.nih.gov/gene/?term=6789
DROSHA	DROSHA	drosha ribonuclease III	29102	https://www.ncbi.nlm.nih.gov/gene/?term=29102
TNKS2	TNKS2	tankyrase 2	80351	https://www.ncbi.nlm.nih.gov/gene/?term=80351
CAMSAP2	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	23271	https://www.ncbi.nlm.nih.gov/gene/?term=23271
TFIP11	TFIP11	tuftelin interacting protein 11	24144	https://www.ncbi.nlm.nih.gov/gene/?term=24144
CBARP	CBARP	CACN subunit beta associated regulatory protein	255057	https://www.ncbi.nlm.nih.gov/gene/?term=255057
USP9X	USP9X	ubiquitin specific peptidase 9 X-linked	8239	https://www.ncbi.nlm.nih.gov/gene/?term=8239
PEX13	PEX13	peroxisomal biogenesis factor 13	5194	https://www.ncbi.nlm.nih.gov/gene/?term=5194
UPF2	UPF2	UPF2, regulator of nonsense mediated mRNA decay	26019	https://www.ncbi.nlm.nih.gov/gene/?term=26019
DENND5B	DENND5B	DENN domain containing 5B	160518	https://www.ncbi.nlm.nih.gov/gene/?term=160518
PIP5K1A	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha	8394	https://www.ncbi.nlm.nih.gov/gene/?term=8394
TULP3	TULP3	tubby like protein 3	7289	https://www.ncbi.nlm.nih.gov/gene/?term=7289
NCOA2	NCOA2	nuclear receptor coactivator 2	10499	https://www.ncbi.nlm.nih.gov/gene/?term=10499
NSUN5	NSUN5	NOP2/Sun RNA methyltransferase family member 5	55695	https://www.ncbi.nlm.nih.gov/gene/?term=55695
ZC3HAV1	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1	56829	https://www.ncbi.nlm.nih.gov/gene/?term=56829
MCPH1	MCPH1	microcephalin 1	79648	https://www.ncbi.nlm.nih.gov/gene/?term=79648
